Molecule ChEMBL ID,Smiles
CHEMBL3398450,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H]2CN(c3nccc(C(F)(F)F)n3)C[C@H]2C(=O)O)cc1
CHEMBL3398453,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nc4ccccc4o3)C[C@@H]2C(=O)O)cc1
CHEMBL3398457,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1
CHEMBL3398459,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1
CHEMBL3398452,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@H]2C(=O)O)cc1
CHEMBL602468,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1
CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
CHEMBL4449687,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O
CHEMBL4546054,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1C(=O)O
CHEMBL4539262,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3C3CCCC3)cc2)cc1CC(=O)O
CHEMBL4449687,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O
CHEMBL4519021,CCOc1ccc(-c2ccc(COCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O
CHEMBL1813007,CCO[C@@H](Cc1ccc(OCc2nc(-c3ccc(-c4ccccc4)s3)oc2C)cc1)C(=O)O
CHEMBL1080470,CCCCOc1ccc(-c2cccc(C(=O)O)c2)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F
CHEMBL2312701,CCc1ccccc1-c1ccc(O[C@@H](Cc2ccccc2)C(=O)O)cc1
CHEMBL2312715,Cc1ccccc1-c1ccc(O[C@@H](Cc2ccccc2)C(=O)O)cc1C
CHEMBL3827050,Cc1oc(-c2ccc(Cl)cc2)nc1COc1ccc(F)c(CN(CC(=O)O)C(=O)OCC(C)C)c1
CHEMBL4167731,Cc1cc(Cl)cnc1Oc1ccc2nc(COc3cccc(C(=O)O)c3)n(C)c2c1
CHEMBL1760402,CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(F)c1OC
CHEMBL1760405,CCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C
CHEMBL1760421,CCCCN(c1cccc(-c2cccc(Cl)c2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C
CHEMBL237730,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C)c2)ccc1CCC(=O)O
CHEMBL464982,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O
CHEMBL46403,CCCCCCCCCCCCCCCCCC(=O)O
CHEMBL255309,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2=C(CC(=O)O)CCN(C(=O)Oc3ccccc3)C2)c1
CHEMBL256134,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2=C(C(=O)O)CCN(C(=O)OCC(C)C)C2)c1
CHEMBL256358,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2=CN(C(=O)OCC(C)C)CCC2C(=O)O)c1
CHEMBL403432,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2=C(CC(=O)O)CCN(C(=O)OCC(C)C)C2)c1
CHEMBL2324498,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](CO)C(C)C
CHEMBL307728,CC(C)OC(Cc1ccc(OCc2noc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cc1)C(=O)O
CHEMBL328455,CCO[C@@H](Cc1ccc(OCC=C(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1)C(=O)O
CHEMBL89152,CCO[C@@H](Cc1ccc(OC/C=C(\c2ccccc2)c2ccc(Br)cc2)cc1)C(=O)O
CHEMBL202118,CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)c(F)c2)c1)C(=O)O
CHEMBL981,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
CHEMBL1760556,Cc1ccc(C(=O)c2nc(C)c(C)n2C/C=C/c2cccc(OC(C)(C)C(=O)O)c2)cc1
CHEMBL1760557,Cc1ccc(C(=O)c2nc3c(n2C/C=C/c2cccc(OC(C)(C)C(=O)O)c2)CCCC3)cc1
CHEMBL3597428,O=C(O)Cc1cn(Cc2ccccc2)c2ccc(OCCCOc3cccc(OCc4ccc(Cl)cc4Cl)c3)cc12
CHEMBL3597421,O=C(O)Cc1cn(Cc2ccccc2)c2ccc(OCCCOc3cccc(Oc4ccc(C(F)(F)F)cc4)c3)cc12
CHEMBL3597409,Cc1ccc(COc2cccc(OCCCOc3ccc4c(CC(=O)O)c[nH]c4c3)c2)cc1
CHEMBL4248276,O=C(O)[C@@H](Cc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1
CHEMBL4237252,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1
CHEMBL4460072,CCCOC(=O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1
CHEMBL3904658,CCc1cc(OCCc2nc(-c3ccc(-c4nnn[nH]4)cc3)oc2C)ccc1CCC(=O)O
CHEMBL2180636,O=C(NCc1ccc(Cn2cccc2C(=O)O)cc1)Nc1ccc(OC(F)(F)F)cc1
CHEMBL516827,OC[C@H]1O[C@@H](O[C@H](CCc2ccc(O)cc2)C[C@H](O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
CHEMBL4636990,CC(C)(Oc1ccc(CCOc2ccc(/N=N/c3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccccc1
CHEMBL147935,Cc1cc(CCOc2ccc(C[C@H](Nc3ccccc3C(=O)c3ccccc3)C(=O)O)cc2)nn1-c1ccccc1
CHEMBL368371,CCCc1c(OCCCCOc2ccc(C(C)(C)C(=O)O)cc2)ccc2c(-c3ccccc3)noc12
CHEMBL4441822,CC(=O)Oc1ccc2c(c1)C(=O)CC(C)(CCC(C)OC(C)=O)O2
CHEMBL591347,CCCCc1cccc(/C(C)=N/OCCCCO/N=C(/CCC(=O)O)c2ccccc2)c1
CHEMBL603612,COc1cc(/C(C)=N/OCCCCO/N=C(/CCC(=O)O)c2ccccc2)ccc1C
CHEMBL4093864,Cc1ccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(Cl)ccc32)cc1
CHEMBL4089775,COc1ccccc1S(=O)(=O)n1c(CCCC(=O)O)cc2cc(C(F)(F)F)ccc21
CHEMBL4095821,Cc1ccc2c(c1)cc(CCCC(=O)O)n2S(=O)(=O)c1ccccc1
CHEMBL4095891,Nc1nc2ccc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)cc2o1
CHEMBL4088168,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2nsnc2c1
CHEMBL4104907,Nc1nc2ccc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)cc2s1
CHEMBL96143,CCCc1cc(Oc2ccc(F)c(C)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1
CHEMBL318351,CC[C@@H](Cc1ccc(OC)c(C(=O)NCc2ccc(Oc3ccc(F)cc3)cc2)c1)C(=O)O
CHEMBL1090860,Cc1ccc(N2CCN([C@@H](Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)C(=O)O)CC2)cc1
CHEMBL146806,Cc1sc(N(C)C)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1
CHEMBL412371,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@](C)(Oc2ccccc2)C(=O)O)cc1
CHEMBL4787617,Cn1c(COc2cccc(C(=O)O)c2)nc2ccc(Oc3ccnc(Cl)c3)cc21
CHEMBL4764106,COc1cc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3n2)cc(C)n1
CHEMBL4762983,Cc1ccc(Oc2cc(OC(C)C)c3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)c(C)n1
CHEMBL4746369,Cc1ccc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2C)c(C)n1
CHEMBL234665,O=C(O)COc1ccc(SCc2ccccc2OCc2ccc(C(F)(F)F)cc2)c2c1CCC2
CHEMBL289887,Cc1cc(SCc2oc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O
CHEMBL23881,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(C)=O)c1O
CHEMBL24458,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1
CHEMBL1956359,O=C(O)C(Cc1ccccc1)Oc1ccccc1F
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL435523,CCCc1c(OCCCCOc2cccc(CC(=O)O)c2)ccc2c(-c3ccccc3)noc12
CHEMBL3264932,CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4)cn3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O
CHEMBL3264931,CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4)cc3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O
CHEMBL3264938,CCn1c(CCCc2ccc(-c3cnc(NS(=O)(=O)c4ccccc4)cn3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O
CHEMBL356382,COc1ccc(-c2nc(CCOc3ccc(C[C@H](Nc4ccccc4C(=O)c4ccccc4)C(=O)O)cc3)c(C)o2)cc1
CHEMBL358325,Cc1sc(N2CCN(C)CC2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1
CHEMBL57710,Cc1c(C)c2c(c(C)c1O)C(CN1CCC[C@H]1COc1ccc(/C=C3\SC(=O)NC3=O)cc1)C(C)(C)O2
CHEMBL280293,CCCc1cc(-c2ccccc2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1
CHEMBL280293,CCCc1cc(-c2ccccc2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1
CHEMBL364467,CCCc1cc(C(=O)CC)cc(CCC)c1OC(C(=O)O)c1ccccc1
CHEMBL426451,CCCc1cc(C(=O)CC)cc(Cl)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1
CHEMBL1935497,C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/CC(C)(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N
CHEMBL4167180,Cn1c(COc2cccc(C(=O)O)c2)nc2cnc(Oc3ccc(Cl)c(F)c3)cc21
CHEMBL4175921,Cn1c(COc2cccc(C(=O)O)c2)nc2ccc(Oc3ncc(Cl)cc3F)cc21
CHEMBL3318037,CCCCC(Sc1nc(Cl)cc(Nc2ccc(Nc3ccccc3)cc2)n1)C(=O)O
CHEMBL4164063,CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)/C=C/c4cc(O)cc(O)c4)ccc32)cc1)OCC(F)(F)F
CHEMBL4160945,CCOC(Cc1ccc(OCCn2c(=O)sc3cc(/C=C/c4cc(OC)cc(OC)c4)ccc32)cc1)C(N)=O
CHEMBL4174598,CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(/C=C/c4cc(OC)cc(OC)c4)ccc32)cc1)OCC
CHEMBL186179,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1
CHEMBL4162949,CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)/C=C/c4cc(OC)cc(OC)c4)ccc32)cc1)OCC
CHEMBL4170881,CCOC(Cc1ccc(OCCn2c(=O)sc3cc(/C=C/c4cc(OC)cc(OC)c4)ccc32)cc1)C(=O)NC
CHEMBL54097,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1C
CHEMBL52426,CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1
CHEMBL448996,CCCc1c(OCCCN2CCCc3c(OC(C)(C)C(=O)O)cccc32)ccc2cc(C(=O)c3ccccc3)ccc12
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL522575,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4ccc(C)cc43)c2)c(C(=O)O)c1
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
CHEMBL518038,CCCCCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O
CHEMBL3318038,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(Nc3ccccc3)cc2)n1)C(=O)O
CHEMBL3318040,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(Oc3ccccc3)cc2)n1)C(=O)O
CHEMBL21241,CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O
CHEMBL2204692,CC(C)(Oc1ccc(COc2ccc(/C=C/c3ccccc3)cc2)cc1)C(=O)O
CHEMBL3397561,O=C(O)C(Cc1ccccc1)Oc1ccc(/C(=N/O)c2ccccc2)cc1
CHEMBL3263247,O=C(O)c1cccc(NC(=O)c2ccccc2NC(=O)c2ccc3ccccc3c2)c1
CHEMBL3398441,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1
CHEMBL3398461,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1
CHEMBL3398436,CCOC(=O)N1C[C@@H](Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)[C@@H](C(=O)O)C1
CHEMBL3398450,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H]2CN(c3nccc(C(F)(F)F)n3)C[C@H]2C(=O)O)cc1
CHEMBL3398438,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1
CHEMBL3398452,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@H]2C(=O)O)cc1
CHEMBL3398443,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1
CHEMBL1956359,O=C(O)C(Cc1ccccc1)Oc1ccccc1F
CHEMBL3360190,C=C1CC/C=C/CC[C@@H]2[C@@H]1CC2(C)C
CHEMBL4089775,COc1ccccc1S(=O)(=O)n1c(CCCC(=O)O)cc2cc(C(F)(F)F)ccc21
CHEMBL4093146,COc1cccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(Cl)ccc32)c1
CHEMBL4083589,CN1CCOc2ccc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)cc21
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1
CHEMBL33845,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
CHEMBL225111,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3
CHEMBL34474,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
CHEMBL2139695,CCCCCCC(O)CCCCCCCCCCC(=O)OC
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
CHEMBL557555,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
CHEMBL1173474,CCCCCCCCCCCCCCCCCCCCCC(=O)O
CHEMBL1760266,Cc1cc(S(=O)(=O)N(CCC(C)C)c2cccc(-c3ccc(C(F)(F)F)cc3)c2)ccc1OCC(=O)O
CHEMBL1778733,CCc1oc(-c2ccccc2)nc1CCc1noc2cc(OC(C)(C)C(=O)O)ccc12
CHEMBL4167180,Cn1c(COc2cccc(C(=O)O)c2)nc2cnc(Oc3ccc(Cl)c(F)c3)cc21
CHEMBL4167706,Cn1c(COc2cccc(C(=O)O)c2)nc2ccc(Oc3ncccc3Cl)cc21
CHEMBL2204603,CCCCN(Cc1ccc(OC(C)(C)C(=O)O)cc1)Cc1nc(-c2cccc(Br)c2)oc1C
CHEMBL4555785,CCc1cc(C(=O)O)c2c(C(C)C)nn(-c3ccc(Br)cc3)c2n1
CHEMBL94397,CCCc1cc(Oc2ccc(O)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1
CHEMBL4551922,COc1ccc(CCOc2ccc(CNc3cccc(C(=O)O)c3)cc2)cc1
CHEMBL4473188,Cc1cc(OCc2ccc(F)cc2)ccc1CNc1cccc(C(=O)O)c1
CHEMBL4437601,Cc1cc(CNc2cccc(C(=O)O)c2)ccc1OCc1ccc(Br)cc1
CHEMBL4558088,O=C(O)c1cc(Cl)cc(NCc2ccc(OCc3ccc(F)cc3)cc2)c1
CHEMBL1088257,COc1cc(OC(=O)N(CC(=O)O)[C@@H](C)c2cccc(OCc3coc(-c4ccc(Cl)cc4)n3)c2)ccc1F
CHEMBL4533138,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3CC)cc2)cc1CC(=O)O
CHEMBL4575562,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(S(C)(=O)=O)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O
CHEMBL4544745,CCOc1ccc(-c2ccc(OCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O
CHEMBL24458,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1
CHEMBL4210212,C[C@@H](CCCOc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CC(=O)O
CHEMBL82193,CCCCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)(Oc1ccccc1)C(=O)O
CHEMBL201036,CCCc1c(OCCCOc2cccc3c2ccn3CC(=O)O)ccc2cc(C(=O)c3ccccc3)ccc12
CHEMBL201036,CCCc1c(OCCCOc2cccc3c2ccn3CC(=O)O)ccc2cc(C(=O)c3ccccc3)ccc12
CHEMBL37013,Cc1cc(OCc2oc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O
CHEMBL3360190,C=C1CC/C=C/CC[C@@H]2[C@@H]1CC2(C)C
CHEMBL4453610,CC(C)(Oc1ccc(CCOc2ccc(/N=N/c3ccc(Br)cc3)cc2)cc1)C(=O)O
CHEMBL4471853,CC(C)(Oc1ccc(CCOc2ccc(/N=N/c3ccc(Cl)cc3)cc2)cc1)C(=O)O
CHEMBL4580572,CC(C)(Oc1ccc(CCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O
CHEMBL199372,CCC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccc(Cl)cc4Cl)oc3C)ccc21
CHEMBL198023,CCC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccc(C)c(F)c4)oc3C)ccc21
CHEMBL565,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
CHEMBL515106,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)nc2C(=O)O)c1
CHEMBL477690,Cc1oc(-c2ccccc2)nc1CNCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1
CHEMBL557580,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1.Cl
CHEMBL191149,CCCc1cc2c(=O)n(C)oc2c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1
CHEMBL192638,CCC1(C(=O)O)Cc2cc(OCCCOc3ccc(OCC(F)(F)F)cc3Cl)ccc2O1
CHEMBL471011,O=C(O)[C@H](Cc1ccc(C(F)(F)F)cc1)Oc1ccc(Cl)cc1
CHEMBL192521,CCCc1cc2c(oc(=O)n2CC(F)(F)F)c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1
CHEMBL4853930,Cc1cc(COc2ccc3c(c2)O/C(=C\c2ccc(SC(F)(F)F)cc2)C3=O)cc(C)c1OC(C)(C)C(=O)O
CHEMBL190938,CCCc1cc(C(=O)CC)cc(CCC)c1O[C@H](C(=O)O)c1ccc(C(F)(F)F)cc1
CHEMBL234666,O=C(O)COc1ccc(SCc2ccc(F)cc2OCc2ccc(C(F)(F)F)cc2)c2c1CCC2
CHEMBL233978,O=C(O)Cc1csc2cc(OCc3cc(-c4ccc(Cl)cc4)on3)ccc12
CHEMBL234800,O=C(O)Cc1coc2cc(OCc3ccc(COc4ccc(C(F)(F)F)cc4)cc3)ccc12
CHEMBL391068,O=C(O)Cc1coc2cc(OCc3cc(-c4ccc(Cl)cc4)on3)ccc12
CHEMBL265868,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1COc1ccc2c(CC(=O)O)coc2c1
CHEMBL234859,CCO[C@@H](Cc1ccc(CCC(OC(=S)NCC2CCCCC2)c2ccccc2)cc1)C(=O)O
CHEMBL1956370,O=C(O)C(Oc1ccc(Cl)cc1F)c1ccccc1
CHEMBL1956357,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(F)cc1
CHEMBL110725,CCCc1cc(C(=O)OC)cc(CCC)c1OC(C(=O)O)c1ccccc1
CHEMBL118756,CCCc1cc(C2CCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1
CHEMBL3597419,Cc1ccc(Oc2cccc(OCCCOc3ccc4c(c3)c(CC(=O)O)cn4Cc3ccccc3)c2)cc1
CHEMBL3597417,COc1ccc(Oc2cccc(OCCCOc3ccc4[nH]cc(CC(=O)O)c4c3)c2)cc1
CHEMBL3597400,Cc1ccc(COc2cccc(OCCCOc3ccc4[nH]cc(CC(=O)O)c4c3)c2)cc1
CHEMBL326015,CCCc1cc2c(CC)noc2c(CCC)c1OC(C(=O)O)c1ccccc1
CHEMBL4471493,O=C(O)c1cccc(NCc2ccc(OCc3ccc(I)cc3)cc2)c1
CHEMBL4443452,O=C(O)c1cccc(NCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c1
CHEMBL4463341,Cc1cc(CNc2cccc(C(=O)O)c2)ccc1OCc1ccc(F)cc1
CHEMBL4465679,C[C@@H](Oc1ccc(CNc2cccc(C(=O)O)c2)cc1)c1ccc(F)cc1
CHEMBL4468237,O=C(O)c1cccc(NCc2ccc(OCc3ccc(F)cc3)c(OCc3ccc(F)cc3)c2)c1
CHEMBL4458366,O=C(O)c1cccc(NCc2ccc(OCc3cccc(F)c3)cc2)c1
CHEMBL4454550,O=C(O)c1cc(F)cc(NCc2ccc(OCc3ccc(F)cc3)cc2)c1
CHEMBL491039,CCn1c(SCC(=O)Nc2ccc(C(=O)O)cc2)nnc1-c1cc2cccc(OC)c2o1
CHEMBL3601094,O=C(NCc1ccc(C(F)(F)F)cc1)c1ccc(NC(=O)c2cccc(CN3C(=O)OC[C@@H]3Cc3ccccc3)c2)cc1
CHEMBL3600934,O=C(NCc1ccccc1)c1ccc(NC(=O)c2cccc(CN3C(=O)OC[C@H]3Cc3ccccc3)c2)cc1
CHEMBL1933829,CCCCCS(=O)(=O)NC(=O)CCc1cc(OCCCC)nn1Cc1ccc(Cl)cc1Cl
CHEMBL1933833,CCCCCS(=O)(=O)NC(=O)CCc1cc(C(C)C)nn1Cc1ccc(Cl)cc1Cl
CHEMBL402840,CCCOc1ccc(C[C@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1
CHEMBL4642074,CC(C)(Oc1ccc(CCOc2ccc(/N=N/c3ccccc3)cc2)cc1)C(=O)NS(C)(=O)=O
CHEMBL223128,Cc1oc(-c2ccc(-c3ncccn3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1
CHEMBL220422,O=C(O)C[C@@H]1CCc2cc(OCCCOc3ccc(C(F)(F)F)cc3)ccc21
CHEMBL234659,COc1cc(OCC(=O)O)c(C)cc1SCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1
CHEMBL232399,O=C(O)COc1ccc(SCc2ccc(OCc3ccc(F)cc3)cc2)c2c1CCC2
CHEMBL234660,Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)O
CHEMBL2113104,CCCCCOc1ccccc1C(O)C/C=C\CCCC(=O)OC
CHEMBL234906,Cc1ccc(-c2ccc(C(C#Cc3ccccc3)/C=C\COc3ccc(OCC(=O)O)c(C)c3)cc2)s1
CHEMBL234904,Cc1cc(OC/C=C\C(C#Cc2ccc(Cl)cc2)c2ccc(Br)cc2)ccc1OCC(=O)O
CHEMBL234903,Cc1cc(OC/C=C\C(C#Cc2ccc(C(F)(F)F)cc2)c2ccc(Br)cc2)ccc1OCC(=O)O
CHEMBL234693,CC1=Cc2cc(C#CC(/C=C\COc3ccc(OCC(=O)O)c(C)c3)c3ccc(Br)cc3)ccc2S1(=O)=O
CHEMBL2113105,CCCCCOc1ccccc1C(O)C/C=C\CCCC(=O)[O-].[Na+]
CHEMBL591534,C/C(=N\OCCCCO/N=C(/CCC(=O)O)c1ccccc1)c1ccc(C(F)(F)F)cc1
CHEMBL592234,C/C(=N\OCCCCO/N=C(/CCC(=O)O)c1ccccc1)c1ccc2c(c1)CCCC2
CHEMBL214026,Cc1cc(OCC[C@@H](C)Oc2ccc(Cl)cc2Oc2ccccc2)ccc1CCC(=O)O
CHEMBL376325,CCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)nc1)C(=O)O
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL218950,CCOC(CC)(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)nc1)C(=O)O
CHEMBL222117,CO[C@@](C)(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)nc1)C(=O)O
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL234692,Cc1cc(OC/C=C\C(C#CCN2CCOCC2)c2ccc(Br)cc2)ccc1OCC(=O)O
CHEMBL1075895,Cc1cc(OCc2nc(-c3cnc(N4CCOCC4)nc3)c(-c3ccc(OC(F)(F)F)cc3)o2)ccc1OCC(=O)O
